# generated by launcher/tools/complexity_gate.py --update-baseline
# score	file:line	function
3	launcher/main/apps/sand/suite_sand_combustion.c:2351	test_gas_escapes_a_pocket_through_a_lower_diagonal_in_landscape
3	launcher/main/apps/sand/suite_sand_combustion.c:304	test_gas_escapes_through_a_down_diagonal_pocket_exit
3	launcher/main/apps/sand/suite_sand_combustion.c:2125	test_steam_and_smoke_are_told_apart_by_brightness
3	launcher/main/apps/sand/suite_sand_common.c:293	step_until_tree_grows
3	launcher/main/apps/sand/suite_sand_common.c:304	step_until_tree_or_root_grows
3	launcher/main/apps/sand/suite_sand_crossflow.c:19	crossflow_fixture
3	launcher/main/apps/sand/suite_sand_crossflow.c:128	crossflow_mass
3	launcher/main/apps/sand/suite_sand_crossflow.c:139	crossflow_pool
3	launcher/main/apps/sand/suite_sand_crossflow.c:58	crossflow_step
3	launcher/main/apps/sand/suite_sand_dirt.c:75	note_wettest_dirt_in_row
3	launcher/main/apps/sand/suite_sand_dirt.c:905	row_has_saturated_dirt
3	launcher/main/apps/sand/suite_sand_dirt.c:86	row_has_wet_dirt
3	launcher/main/apps/sand/suite_sand_dirt.c:878	test_cullet_does_not_look_like_sand
3	launcher/main/apps/sand/suite_sand_dirt.c:44	test_wet_sand_becomes_dirt_and_spends_the_water
3	launcher/main/apps/sand/suite_sand_dirt.c:819	test_wet_soil_does_not_bind_cullet_from_above
3	launcher/main/apps/sand/suite_sand_dune_blast.c:399	build_dune_beside_water_scene
3	launcher/main/apps/sand/suite_sand_dune_blast.c:726	build_dune_over_wood_scene
3	launcher/main/apps/sand/suite_sand_dune_blast.c:915	count_true_flags
3	launcher/main/apps/sand/suite_sand_dune_blast.c:933	test_the_layered_dune_scene_throws_more_than_one_band
3	launcher/main/apps/sand/suite_sand_dune_blast.c:283	test_the_sand_dune_scene_throws_grains_beyond_its_own_footprint
3	launcher/main/apps/sand/suite_sand_dune_blast.c:659	test_the_vessel_scene_lets_nothing_reach_outside_it
3	launcher/main/apps/sand/suite_sand_dune_blast.c:820	test_the_wood_floor_scene_catches_fire
3	launcher/main/apps/sand/suite_sand_foam.c:317	fill_foam_table
3	launcher/main/apps/sand/suite_sand_foam.c:103	test_a_flat_rim_still_never_foams
3	launcher/main/apps/sand/suite_sand_foam.c:178	test_a_liquid_interior_never_foams
3	launcher/main/apps/sand/suite_sand_foam.c:145	test_only_water_foams
3	launcher/main/apps/sand/suite_sand_foam.c:58	test_water_foams_where_its_rim_is_curved
3	launcher/main/apps/sand/suite_sand_gas_rows.c:73	lay_gas_row_pillars
3	launcher/main/apps/sand/suite_sand_gas_rows.c:63	lay_gas_row_water_bed
3	launcher/main/apps/sand/suite_sand_glass_thermal.c:77	hold_lava_under_a_pane_again
3	launcher/main/apps/sand/suite_sand_glass_thermal.c:595	soak_wall_face_to_shock_heat
3	launcher/main/apps/sand/suite_sand_glass_thermal.c:755	test_cold_glass_is_unharmed_by_snow
3	launcher/main/apps/sand/suite_sand_glass_thermal.c:690	test_one_shock_cracks_the_whole_pane
3	launcher/main/apps/sand/suite_sand_glass_thermal.c:440	test_snow_keeps_on_ordinary_cold_glass
3	launcher/main/apps/sand/suite_sand_glass_thermal.c:782	test_snow_melts_where_it_chills
3	launcher/main/apps/sand/suite_sand_glass_thermal.c:240	test_snow_shatters_a_glowing_pane_into_sand
3	launcher/main/apps/sand/suite_sand_gunpowder.c:234	gunpowder_rests_above_bed
3	launcher/main/apps/sand/suite_sand_gunpowder.c:222	material_rests_above_bed
3	launcher/main/apps/sand/suite_sand_gunpowder.c:599	test_fuse_blasts_are_capped_at_one_per_step
3	launcher/main/apps/sand/suite_sand_icons.c:85	test_every_icon_content_bbox_is_inside_16x16
3	launcher/main/apps/sand/suite_sand_impulse.c:1145	plow_total_distance
3	launcher/main/apps/sand/suite_sand_impulse.c:2922	plow_total_distance_powder
3	launcher/main/apps/sand/suite_sand_impulse.c:2351	ricochet_step_once
3	launcher/main/apps/sand/suite_sand_impulse.c:3098	test_a_thrown_powder_grain_conserves_the_water_mass_it_ejects
3	launcher/main/apps/sand/suite_sand_impulse.c:479	test_two_overlapping_blasts_share_the_buffer_evenly
3	launcher/main/apps/sand/suite_sand_lava_burial.c:431	test_an_open_lava_pool_never_bursts
3	launcher/main/apps/sand/suite_sand_lava_burial.c:288	test_cover_primitive_matches_the_exhaustive_shape_table
3	launcher/main/apps/sand/suite_sand_liquid_depth.c:2429	flash_test_run
3	launcher/main/apps/sand/suite_sand_liquid_depth.c:1621	local_depth_snapshot_occupancy
3	launcher/main/apps/sand/suite_sand_liquid_depth.c:2610	shadow_test_is_liquid
3	launcher/main/apps/sand/suite_sand_liquid_depth.c:1407	test_a_shallow_puddle_still_shows_real_darkening
3	launcher/main/apps/sand/suite_sand_materials.c:1161	test_a_flying_water_grain_still_displaces_another_liquid
3	launcher/main/apps/sand/suite_sand_materials.c:302	test_water_poured_into_a_basin_reaches_both_ends
3	launcher/main/apps/sand/suite_sand_metal.c:815	steps_for_acid_to_clear
3	launcher/main/apps/sand/suite_sand_metal.c:110	steps_to_smelt
3	launcher/main/apps/sand/suite_sand_palette256.c:98	test_expansion_reproduces_the_real_lut_cell_for_cell
3	launcher/main/apps/sand/suite_sand_perf.c:407	build_fire_scene
3	launcher/main/apps/sand/suite_sand_perf.c:350	build_water_scene
3	launcher/main/apps/sand/suite_sand_perf.c:3119	fill_acid_pool
3	launcher/main/apps/sand/suite_sand_perf.c:1152	measure_xtperf_event
3	launcher/main/apps/sand/suite_sand_perf.c:2946	run_present_against_scene_span
3	launcher/main/apps/sand/suite_sand_perf.c:2229	test_a_settled_plant_garden_fits_in_the_frame_budget
3	launcher/main/apps/sand/suite_sand_perf.c:719	time_a_quarter_turn
3	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1580	lava_shaft_crust_depth
3	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1212	oil_neighbor_count
3	launcher/main/apps/sand/suite_sand_reaction_encoding.c:2074	steps_to_boil
3	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1190	test_every_liquid_declares_a_mobility
3	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1098	test_pouring_more_of_a_liquid_wins_the_contest_against_the_other
3	launcher/main/apps/sand/suite_sand_reaction_encoding.c:166	test_reaction_first_stage_never_dispatches_later_than_the_ladder
3	launcher/main/apps/sand/suite_sand_reaction_encoding.c:263	test_rebuilding_the_plan_leaves_the_dispatch_stage_alone
3	launcher/main/apps/sand/suite_sand_reaction_encoding.c:895	test_the_acid_that_ate_oil_can_die_in_a_single_bite
3	launcher/main/apps/sand/suite_sand_roots.c:252	note_root_position
3	launcher/main/apps/sand/suite_sand_roots.c:709	place_root_growth_bed
3	launcher/main/apps/sand/suite_sand_roots.c:204	test_a_buried_root_does_not_cut_off_the_water_below_it
3	launcher/main/apps/sand/suite_sand_roots.c:500	test_a_root_is_inert
3	launcher/main/apps/sand/suite_sand_roots.c:750	test_a_root_tip_grows_on_away_from_its_parent_and_down
3	launcher/main/apps/sand/suite_sand_roots.c:341	test_lava_burns_a_root_out_of_the_ground
3	launcher/main/apps/sand/suite_sand_roots.c:2019	test_painted_gunpowder_starts_dry_in_one_of_three_tones
3	launcher/main/apps/sand/suite_sand_roots.c:906	test_roots_grow_toward_the_wet_side_only
3	launcher/main/apps/sand/suite_sand_roots.c:782	test_the_first_root_under_a_trunk_heads_down
3	launcher/main/apps/sand/suite_sand_roots.c:1584	test_two_pours_apart_in_time_lay_down_different_shades
3	launcher/main/apps/sand/suite_sand_scenes.c:131	all_pairs_species_of
3	launcher/main/apps/sand/suite_sand_scenes.c:1444	build_plant_ruin_scene
3	launcher/main/apps/sand/suite_sand_scenes.c:562	build_thermal_shock_scene
3	launcher/main/apps/sand/suite_sand_scenes.c:1263	build_tree_grove_tree
3	launcher/main/apps/sand/suite_sand_scenes.c:1070	census_boiler_scene
3	launcher/main/apps/sand/suite_sand_scenes.c:712	census_thermal_shock_scene
3	launcher/main/apps/sand/suite_sand_scenes.c:2058	gunpowder_basin_metal_slab
3	launcher/main/apps/sand/suite_sand_scenes.c:2961	landscape_stamp
3	launcher/main/apps/sand/suite_sand_scenes.c:2490	plant_ruin_acid_drip
3	launcher/main/apps/sand/suite_sand_scenes.c:3217	test_the_landscape_beds_sleep_against_the_landscape_floor
3	launcher/main/apps/sand/suite_sand_scenes.c:3063	water_slope_fill
3	launcher/main/apps/sand/suite_sand_scenes.c:3105	water_slope_stamp
3	launcher/main/apps/sand/suite_sand_seeds.c:965	build_trunk_scene
3	launcher/main/apps/sand/suite_sand_seeds.c:587	test_a_limb_hangs_on_to_a_wooden_trunk
3	launcher/main/apps/sand/suite_sand_seeds.c:154	test_a_seed_in_a_shaft_does_not_stick_to_the_walls
3	launcher/main/apps/sand/suite_sand_seeds.c:311	test_burning_the_ground_under_a_settled_plant_drops_it
3	launcher/main/apps/sand/suite_sand_seeds.c:247	test_digging_out_a_settled_plant_drops_it
3	launcher/main/apps/sand/suite_sand_seeds.c:282	test_dissolving_the_ground_under_a_settled_plant_drops_it
3	launcher/main/apps/sand/suite_sand_seeds.c:414	test_turning_the_board_drops_a_settled_plant
3	launcher/main/apps/sand/suite_sand_spawning.c:539	test_an_emitter_and_sand_spawn_cell_agree_about_every_material
3	launcher/main/apps/sand/suite_sand_spawning.c:278	test_erase_is_clipped_to_the_grid
3	launcher/main/apps/sand/suite_sand_spawning.c:249	test_erase_removes_a_disc
3	launcher/main/apps/sand/suite_sand_tone.c:430	colour_gap
3	launcher/main/apps/sand/suite_sand_tone.c:794	test_a_cullet_glint_is_pure_white
3	launcher/main/apps/sand/suite_sand_tone.c:823	test_cullet_glints_are_rare
3	launcher/main/apps/sand/suite_sand_tone.c:757	test_cullet_stays_pale_at_every_phase
3	launcher/main/apps/sand/suite_sand_tone.c:394	test_snow_cracks_glass_but_not_stone
3	launcher/main/apps/sand/suite_sand_tone.c:222	test_snow_keeps_on_dry_ground
3	launcher/main/apps/sand/suite_sand_tone.c:365	test_stone_never_melts_however_hot
3	launcher/main/apps/sand/suite_sand_tone.c:303	test_water_cools_hot_stone_back_to_room_temperature
3	launcher/main/apps/sand/suite_sand_tone.c:337	test_water_never_chills_stone_below_room_temperature
3	launcher/main/apps/sand/suite_sand_two_core.c:291	row_near_stripe_boundary
3	launcher/main/apps/sand/suite_sand_two_core.c:630	tc_build_dense_pile
3	launcher/main/apps/sand/suite_sand_two_core.c:570	test_settled_guard_rows_do_no_grain_work
3	launcher/main/apps/sand/suite_sand_two_core.c:130	test_split_gas_walk_uses_hashed_rng
3	launcher/main/apps/sand/suite_sand_two_core.c:514	test_two_core_step_matches_serial_fall_distance_at_a_seam
3	launcher/main/apps/sand/suite_tilt.c:340	test_shaking_fades_rather_than_switching_off
3	launcher/main/apps/sand/suite_tilt.c:314	test_shaking_registers_as_shaking
3	launcher/main/apps/sand/tilt.c:196	tilt_shake
3	launcher/main/apps/sand/tools/brush_screen_preview.c:175	draw_slider
3	launcher/main/apps/sand/tools/brush_screen_preview.c:134	draw_text
3	launcher/main/apps/sand/tools/dump_reactions.c:587	adverb_for
3	launcher/main/apps/sand/tools/dump_reactions.c:525	cause_count
3	launcher/main/apps/sand/tools/dump_reactions.c:2039	emit_anatomy
3	launcher/main/apps/sand/tools/dump_reactions.c:1608	emit_legend
3	launcher/main/apps/sand/tools/dump_reactions.c:1323	emit_thaw
3	launcher/main/apps/sand/tools/dump_reactions.c:339	field_doc
3	launcher/main/apps/sand/tools/dump_reactions.c:811	find_row
3	launcher/main/apps/sand/tools/dump_reactions.c:383	is_known_field
3	launcher/main/apps/sand/tools/dump_reactions.c:924	legibility_override_for
3	launcher/main/apps/sand/tools/dump_reactions.c:2013	print_marked
3	launcher/main/apps/sand/tools/dump_reactions.c:1131	row_is_empty
3	launcher/main/apps/sand/tools/dump_reactions.c:1991	seg_list
3	launcher/main/apps/sand/tools/dump_reactions.c:723	to_name
3	launcher/main/apps/sand/tools/shading_palette.c:2007	ega_nearest
3	launcher/main/apps/sand/tools/shading_palette.c:1366	fill
3	launcher/main/apps/sand/tools/shading_palette.c:598	paint_frame
3	launcher/main/apps/sand/tools/shading_palette.c:275	rect_v
3	launcher/main/apps/sand/tools/shading_palette.c:388	scene_mixed
3	launcher/main/apps/sand/ui/brush_screen.c:257	draw_brush_text
3	launcher/main/boot/boot_anim.c:692	boot_anim_run
3	launcher/main/boot/post.c:158	check_flash
3	launcher/main/boot/post.c:146	check_soc
3	launcher/main/boot/selftest.c:38	selftest_run
3	launcher/main/gfx/gfx.c:2407	alloc_band_buffers
3	launcher/main/gfx/gfx.c:1283	draw_glyph_font_halo
3	launcher/main/gfx/gfx.c:2619	gfx_band_next
3	launcher/main/gfx/gfx.c:1542	gfx_get_strip_send_counts
3	launcher/main/gfx/gfx.c:1691	gfx_set_send_audit
3	launcher/main/gfx/gfx.c:1466	gfx_text_font_dither
3	launcher/main/gfx/gfx_palette_standard.c:61	gfx_palette_standard_find
3	launcher/main/input/buttons.c:176	poll_once
3	launcher/main/input/gesture.c:4	gesture_is_home_swipe
3	launcher/main/input/touch.c:99	touch_start
3	launcher/main/ui/ui.c:208	paint_canvas
3	launcher/main/ui/ui_build.c:141	styled_draw_frame
3	launcher/main/ui/ui_pointer.c:40	step_drag
3	launcher/main/util/device_state.c:15	temp_sensor_read_celsius
3	launcher/main/util/job.c:134	job_wait
3	launcher/main/util/screenshot.c:218	emit_bytes
3	launcher/test/heap_arena.c:389	__wrap_calloc
3	launcher/test/heap_arena.c:481	heap_caps_calloc
3	launcher/test/heap_arena.c:494	heap_caps_free
3	launcher/test/heap_arena.c:470	heap_caps_malloc
3	launcher/test/heap_arena.c:457	heap_caps_pick_pool
3	launcher/test/suites.c:65	suites_run_one
3	launcher/test/suites/suite_boot_anim.c:122	test_every_listed_zero_is_on_the_climb_and_in_order
3	launcher/test/suites/suite_boot_anim.c:1406	test_letters_are_staggered_left_to_right
3	launcher/test/suites/suite_boot_anim.c:1075	test_the_floor_stays_dim_enough_to_be_a_backdrop
3	launcher/test/suites/suite_boot_anim.c:1263	test_the_pens_carry_different_colours
3	launcher/test/suites/suite_display.c:29	settle
3	launcher/test/suites/suite_display.c:74	test_a_slow_sweep_through_a_boundary_flips_exactly_once
3	launcher/test/suites/suite_gfx.c:61	count_pixels
3	launcher/test/suites/suite_gfx.c:1230	memtp_best_us
3	launcher/test/suites/suite_gfx.c:970	test_a_full_width_partial_height_change_costs_less_than_a_band
3	launcher/test/suites/suite_gfx.c:872	test_a_narrow_change_costs_less_than_a_full_band
3	launcher/test/suites/suite_gfx.c:920	test_a_short_wide_change_costs_less_than_a_full_band
3	launcher/test/suites/suite_gfx.c:344	test_blit_dither_at_alpha_255_matches_the_source_exactly
3	launcher/test/suites/suite_gfx_color.c:237	test_alpha_255_always_covers
3	launcher/test/suites/suite_gfx_color.c:225	test_alpha_zero_never_covers
3	launcher/test/suites/suite_gfx_color.c:293	test_covers_both_equals_covers_the_lower_alpha
3	launcher/test/suites/suite_gfx_font.c:414	test_dilated_halo_matches_eight_offset_copies_at_every_turn
3	launcher/test/suites/suite_gfx_font.c:561	test_merged_boxes_match_unmerged_runs_at_every_turn
3	launcher/test/suites/suite_gfx_indexed.c:545	test_checker2_stays_in_phase_across_a_band_boundary
3	launcher/test/suites/suite_gfx_indexed.c:25	test_every_output_pixel_reads_its_own_cells_lut_entry
3	launcher/test/suites/suite_gfx_palette.c:71	test_standard_registry_finds_every_palette_by_name
3	launcher/test/suites/suite_gfx_palette.c:56	test_vga256_and_grayscale256_have_256_unique_entries
3	launcher/test/suites/suite_gfx_present_guard.c:100	drain_like_a_present
3	launcher/test/suites/suite_gfx_target.c:36	test_a_rect_entirely_inside_the_target_is_untouched_by_clipping
3	launcher/test/suites/suite_icons.c:171	test_check_matches_the_artwork_it_replaced
3	launcher/test/suites/suite_icons_system.c:90	test_chevron_left_matches_source_svg_rectangles
3	launcher/test/suites/suite_rng.c:124	test_a_chance_lands_near_its_stated_odds
3	launcher/test/suites/suite_rng.c:30	test_different_seeds_diverge
3	launcher/test/suites/suite_ui_slider.c:70	test_a_touch_picks_the_value_whose_knob_centres_nearest_it
3	launcher/test/suites/suite_ui_style.c:133	test_a_sunken_button_swaps_which_edges_are_lit
3	launcher/test/suites/suite_ui_style.c:372	test_a_text_buffer_too_small_produces_nothing
3	launcher/test/suites/suite_ui_style.c:301	test_outlined_is_eight_halo_offsets_and_the_ink
3	launcher/test/suites/suite_ui_style.c:347	test_the_ink_pass_is_always_last
3	launcher/test/suites/suite_ui_transform.c:285	test_icon_blocks_match_ui_transform_rect_run_by_run
3	launcher/tools/gfx_palette_gen.c:104	nearest_choice
2	launcher/main/apps/cube/app_cube.c:147	clamp_to_byte
2	launcher/main/apps/cube/app_cube.c:286	draw_fps
2	launcher/main/apps/cube/suite_cube_band_perf.c:330	run_arm
2	launcher/main/apps/cube/suite_cube_perf.c:167	cube_perf_fixture
2	launcher/main/apps/sand/app_sand.c:1459	heal_settled_rows
2	launcher/main/apps/sand/app_sand.c:1697	log_direction_change
2	launcher/main/apps/sand/app_sand.c:920	note_row_change_x
2	launcher/main/apps/sand/app_sand.c:910	note_row_flag_x
2	launcher/main/apps/sand/app_sand.c:2179	sand_invalidate
2	launcher/main/apps/sand/sand.c:985	block_x_order
2	launcher/main/apps/sand/sand.c:508	gravity_axes
2	launcher/main/apps/sand/sand.c:139	random_gunpowder
2	launcher/main/apps/sand/sand.c:297	sand_at
2	launcher/main/apps/sand/sand.c:280	sand_clear
2	launcher/main/apps/sand/sand.c:480	sand_emitter_at
2	launcher/main/apps/sand/sand.c:309	sand_set
2	launcher/main/apps/sand/sand_gas.c:90	gas_row_arm
2	launcher/main/apps/sand/sand_gas.c:616	has_room_above
2	launcher/main/apps/sand/sand_gas.c:631	neighbour_is_open
2	launcher/main/apps/sand/sand_heal.c:6	sand_heal_init
2	launcher/main/apps/sand/sand_impulse.c:60	sand_disc_count
2	launcher/main/apps/sand/sand_liquid.c:59	has_room_below
2	launcher/main/apps/sand/sand_liquid.c:456	mark_liquid_neighbourhoods
2	launcher/main/apps/sand/sand_plants.c:30	is_kin
2	launcher/main/apps/sand/sand_plants.c:125	step_one_falling_cell
2	launcher/main/apps/sand/sand_reactions.c:1299	acid_bubble
2	launcher/main/apps/sand/sand_ui.c:142	close_brush
2	launcher/main/apps/sand/sand_ui.c:35	close_palette
2	launcher/main/apps/sand/sand_ui.c:215	handle_running_input
2	launcher/main/apps/sand/sand_ui.c:180	sand_ui_mode_clicked
2	launcher/main/apps/sand/sand_ui.c:196	sand_ui_set_radius
2	launcher/main/apps/sand/suite_sand_colour_modes.c:269	measure_mode_enter_indexed
2	launcher/main/apps/sand/suite_sand_combustion.c:1021	snow_left_over_soil_at
2	launcher/main/apps/sand/suite_sand_combustion.c:969	test_fire_spreads_through_a_connected_pocket_in_one_step
2	launcher/main/apps/sand/suite_sand_dirt.c:789	test_cullet_neither_drinks_water_nor_turns_into_soil
2	launcher/main/apps/sand/suite_sand_dirt.c:590	test_soaking_is_off_unless_asked_for
2	launcher/main/apps/sand/suite_sand_dirt.c:325	test_soil_loses_its_tone_across_a_wetting_and_gets_a_fresh_one_drying
2	launcher/main/apps/sand/suite_sand_dune_blast.c:872	build_layered_dune_scene
2	launcher/main/apps/sand/suite_sand_gunpowder.c:1023	ignite_trial_row
2	launcher/main/apps/sand/suite_sand_gunpowder.c:1467	test_a_lit_fuse_is_not_re_placed_by_heat
2	launcher/main/apps/sand/suite_sand_gunpowder.c:668	test_a_longer_fuse_cooldown_delays_the_next_blast
2	launcher/main/apps/sand/suite_sand_gunpowder.c:1373	test_a_root_does_not_drink_from_or_eat_gunpowder
2	launcher/main/apps/sand/suite_sand_gunpowder.c:1344	test_a_wet_neighbour_does_not_put_out_a_lit_fuse
2	launcher/main/apps/sand/suite_sand_gunpowder.c:306	test_fire_beside_dry_gunpowder_lights_it
2	launcher/main/apps/sand/suite_sand_gunpowder.c:131	test_gunpowder_codes_decode_to_the_documented_moisture
2	launcher/main/apps/sand/suite_sand_heal.c:27	test_a_band_that_moved_heals_once_it_has_settled_and_not_before
2	launcher/main/apps/sand/suite_sand_impulse.c:2244	build_ricochet_scene
2	launcher/main/apps/sand/suite_sand_impulse.c:2381	ricochet_measure_seed
2	launcher/main/apps/sand/suite_sand_impulse.c:1457	test_a_sub_divisor_speed_impulse_never_moves_more_than_one_cell_a_step
2	launcher/main/apps/sand/suite_sand_impulse.c:1318	test_a_thrown_liquid_grain_pays_no_drag_displacing_water
2	launcher/main/apps/sand/suite_sand_liquid_depth.c:1991	band_test_frame_gravity
2	launcher/main/apps/sand/suite_sand_liquid_depth.c:2846	defect2_raw_count
2	launcher/main/apps/sand/suite_sand_liquid_depth.c:2239	flash_test_alloc
2	launcher/main/apps/sand/suite_sand_liquid_depth.c:580	mirror_ray_walk_column
2	launcher/main/apps/sand/suite_sand_liquid_depth.c:611	mirror_ray_walk_h_step
2	launcher/main/apps/sand/suite_sand_liquid_depth.c:600	mirror_ray_walk_row_step
2	launcher/main/apps/sand/suite_sand_liquid_depth.c:873	test_a_continuously_moving_boundary_does_not_run_away
2	launcher/main/apps/sand/suite_sand_locality.c:138	test_a_block_wakes_when_disturbed_diagonally
2	launcher/main/apps/sand/suite_sand_materials.c:331	pour_alloc
2	launcher/main/apps/sand/suite_sand_materials.c:1126	test_a_flying_water_grain_does_not_swap_into_dirt_in_its_path
2	launcher/main/apps/sand/suite_sand_motion.c:273	test_a_settled_grid_reports_nothing_dirty
2	launcher/main/apps/sand/suite_sand_motion.c:701	test_a_steep_tilt_does_pour_the_bed
2	launcher/main/apps/sand/suite_sand_palette256.c:193	scene_glass_and_gas
2	launcher/main/apps/sand/suite_sand_palette256.c:179	scene_mixed_pile
2	launcher/main/apps/sand/suite_sand_perf.c:3649	clock_row_measure
2	launcher/main/apps/sand/suite_sand_perf.c:3667	clock_row_run
2	launcher/main/apps/sand/suite_sand_perf.c:2872	mirror_row_current_runs
2	launcher/main/apps/sand/suite_sand_perf.c:278	perf_target
2	launcher/main/apps/sand/suite_sand_perf.c:944	test_a_campfire_on_a_sand_bed_fits_in_the_frame_budget
2	launcher/main/apps/sand/suite_sand_perf.c:2272	test_a_finished_tree_fits_in_the_frame_budget
2	launcher/main/apps/sand/suite_sand_perf.c:1306	test_a_gravity_flip_on_every_material_at_once_stays_sane
2	launcher/main/apps/sand/suite_sand_perf.c:1482	test_four_liquids_reacting_at_once_fits_in_the_frame_budget
2	launcher/main/apps/sand/suite_sand_perf.c:1681	test_the_boiler_scene_fits_in_the_frame_budget
2	launcher/main/apps/sand/suite_sand_perf.c:137	test_the_soak_only_skip_dispatches_far_fewer_cells_than_a_full_walk
2	launcher/main/apps/sand/suite_sand_perf.c:195	test_the_soak_only_skip_matches_the_full_walks_grid_exactly
2	launcher/main/apps/sand/suite_sand_perf.c:1727	test_the_wet_earth_scene_fits_in_the_frame_budget
2	launcher/main/apps/sand/suite_sand_perf.c:779	wood_leaf_row_window
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1074	acid_water_contest
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1029	acid_water_contest_build_walls
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1561	build_lava_shaft
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1852	test_a_bubble_does_not_push_through_a_solid
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:76	test_a_reaction_never_mints_a_static_from_gunpowder_or_the_reverse
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1997	test_a_thick_wall_still_conducts
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1592	test_a_water_pour_freezes_a_lava_pool_below_its_crust
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:2025	test_conduction_stops_at_the_reach_cap
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:228	test_every_burn_plan_row_matches_the_rows_it_folds
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1455	test_lava_does_not_decay_away
2	launcher/main/apps/sand/suite_sand_reaction_encoding.c:2157	test_sand_set_boils_zero_disables_conducted_heat_boiling
2	launcher/main/apps/sand/suite_sand_roots.c:1042	test_a_root_darkens_as_more_root_grows_around_it
2	launcher/main/apps/sand/suite_sand_roots.c:630	test_a_root_never_eats_dry_dirt_sand_or_empty_space
2	launcher/main/apps/sand/suite_sand_roots.c:1815	test_an_extended_material_survives_being_painted
2	launcher/main/apps/sand/suite_sand_roots.c:1856	test_every_extended_material_shares_one_physics_row
2	launcher/main/apps/sand/suite_sand_roots.c:369	test_fire_leaves_a_root_alone
2	launcher/main/apps/sand/suite_sand_roots.c:555	test_root_conversion_never_creates_moisture
2	launcher/main/apps/sand/suite_sand_roots.c:1954	test_the_extended_half_rows_are_static_and_powder
2	launcher/main/apps/sand/suite_sand_scenes.c:3191	build_submerged_pile_scene
2	launcher/main/apps/sand/suite_sand_scenes.c:516	build_thermal_shock_trigger
2	launcher/main/apps/sand/suite_sand_scenes.c:3629	test_a_soaking_no_plant_board_stays_on_the_soak_only_path
2	launcher/main/apps/sand/suite_sand_scenes.c:3283	test_the_landscape_water_pour_keeps_taking_the_board_awake
2	launcher/main/apps/sand/suite_sand_scenes.c:2635	test_the_mature_tree_scene_is_finished_but_can_be_restarted
2	launcher/main/apps/sand/suite_sand_seeds.c:886	build_limb_travel_scene
2	launcher/main/apps/sand/suite_sand_seeds.c:43	test_a_seed_falls_until_it_lands
2	launcher/main/apps/sand/suite_sand_seeds.c:218	test_a_settled_plant_lets_the_reaction_pass_stand_down
2	launcher/main/apps/sand/suite_sand_spawning.c:697	test_the_emitter_cap_is_respected
2	launcher/main/apps/sand/suite_sand_two_core.c:602	tc_build_bordered_box
2	launcher/main/apps/sand/suite_tilt.c:80	test_smoothing_is_independent_of_framerate
2	launcher/main/apps/sand/tilt.c:182	tilt_strength
2	launcher/main/apps/sand/tools/dump_reactions.c:601	chance_bucket_for
2	launcher/main/apps/sand/tools/dump_reactions.c:1293	emit_boils
2	launcher/main/apps/sand/tools/dump_reactions.c:1397	emit_condense
2	launcher/main/apps/sand/tools/dump_reactions.c:1495	emit_crust
2	launcher/main/apps/sand/tools/dump_reactions.c:1407	emit_grow
2	launcher/main/apps/sand/tools/dump_reactions.c:865	material_hex
2	launcher/main/apps/sand/tools/dump_reactions.c:753	prose_name
2	launcher/main/apps/sand/tools/shading_palette.c:1615	ega_pixel
2	launcher/main/apps/sand/tools/shading_palette.c:442	paint_begin
2	launcher/main/apps/sand/ui/suite_brush_screen.c:212	assert_captions_fit
2	launcher/main/board/board_esp32s3.c:91	board_audio_amp_enable
2	launcher/main/boot/boot_anim.c:651	boot_anim_draw_frame
2	launcher/main/boot/post.c:283	check_audio_codec
2	launcher/main/boot/post.c:170	check_memory
2	launcher/main/boot/post.c:119	check_sdcard_live
2	launcher/main/boot/post.c:218	check_temperature
2	launcher/main/boot/post.c:330	post_run_after_display
2	launcher/main/display/display.c:69	display_update
2	launcher/main/display/panel_clock.c:9	panel_clock_init
2	launcher/main/gfx/gfx.c:2251	dispatch_present
2	launcher/main/gfx/gfx.c:979	gfx_fill_rect
2	launcher/main/gfx/gfx.c:2279	gfx_present_wait
2	launcher/main/gfx/gfx.c:1565	mark_rect_border
2	launcher/main/gfx/gfx.c:348	panel_bring_up_co5300
2	launcher/main/gfx/gfx.c:330	panel_bring_up_sh8601
2	launcher/main/gfx/gfx.c:369	panel_clock_apply
2	launcher/main/gfx/gfx.c:293	panel_open_co5300
2	launcher/main/gfx/gfx.c:1596	restore_border
2	launcher/main/gfx/gfx.c:1583	save_border
2	launcher/main/gfx/gfx.c:2036	send_partial_band
